PIPE0,PIPE1,PIPE2,PIPE3,PIPE4,PIPE5,PIPE6,PIPE7,PIPE8,PIPE9,PIPE10,PIPE11,PIPE12,PIPE13,PIPE14,PIPE15,PIPE16,PIPE17,PIPE18,PIPE19,PIPE20,PIPE21,PIPE22,PIPE23,PIPE24,PIPE25,PIPE26,PIPE27,PIPE28,PIPE29,PIPE30,PIPE31,PIPE32,PIPE33,PIPE34,PIPE35,PIPE36,PIPE37
0.42050445,0.25762987,0.30623665,0.34462777,0.35856843,5.847305e-07,0.7939315,0.49652928,0.3195405,0.26021403,0.29040724,0.36757788,0.3051309,0.34957874,0.26473194,0.37067872,0.3092036,0.37519953,0.3092036,0.26769996,0.28262717,0.1527676,0.26473194,0.33636656,0.28262717,0.33636656,0.3092036,0.28262717,6.8954193e-07,5.8468777e-07,0.42050445,0.37519953,0.2604711,0.30172065,0.46692348,0.28262717,0.30172065,0.28614894
0.35306922,0.21771203,0.25852382,0.28034955,0.2973857,4.5782542e-07,3.4477097e-07,4.3676246e-07,0.23959757,0.2181356,0.21517535,0.31902963,0.2506621,0.29730323,0.21502763,0.31140527,0.24847648,0.31571957,0.24847648,0.2232988,0.27876127,0.14508171,0.21502763,0.2718293,0.27876127,0.2718293,0.24847648,0.27876127,3.0880955e-07,2.4280516e-07,0.35306922,0.31571957,0.21865138,0.25579408,0.20356496,0.27876127,0.25579408,0.22175916
0.3599417,0.22208144,0.26368764,0.289127,0.30538917,5.4889675e-08,1.9289881e-07,1.7666912e-07,0.24500257,0.22278258,0.2200601,0.32221732,0.25840554,0.30253103,0.21720739,0.31140527,0.25181276,0.32242265,0.25181276,0.22897804,0.26931128,0.14264576,0.21720739,0.28189892,0.26931128,0.28189892,0.25181276,0.26931128,1.4026489e-11,3.0679956e-08,0.3599417,0.32242265,0.22355708,0.2605906,0.20993826,0.26931128,0.2605906,0.22552207
0.37626284,0.2322589,0.2757517,0.3071958,0.3203611,3.5792294e-07,2.0448688e-11,2.3275676e-07,0.2568806,0.23310818,0.23078208,0.3355248,0.27260485,0.31654522,0.22708943,0.32042524,0.2646022,0.33736628,0.2646022,0.2395607,0.26931128,0.14789394,0.22708943,0.30022594,0.26931128,0.30022594,0.2646022,0.26931128,3.4477097e-07,3.5819704e-07,0.37626284,0.33736628,0.23336528,0.27250782,0.22305822,0.26931128,0.27250782,0.23612699
0.4308119,0.2650277,0.31482592,0.36218262,0.37121758,2.3371102e-07,1.2309333e-10,1.1265494e-07,0.29526284,0.2669258,0.26537815,0.37470144,0.31907147,0.35981205,0.2717085,0.3711086,0.31977034,0.38622165,0.31977034,0.2757016,0.26544538,0.15108064,0.2717085,0.35650355,0.26544538,0.35650355,0.31977034,0.26544538,1.0596241e-07,3.0412457e-07,0.4308119,0.38622165,0.26718295,0.31029597,0.26298457,0.26544538,0.31029597,0.27226025
8.6248633e-07,7.975688e-07,9.96961e-07,5.1836366e-07,0.0,1.4312744,0.52814317,1.22543,0.08245812,5.1836366e-07,0.082458064,1.129168e-06,5.1836366e-07,8.933595e-07,4.3775862e-07,0.0,0.0,1.0966571e-06,0.0,0.0,0.0,0.0026249844,5.836781e-07,0.0,0.0,0.0,0.0,0.0,1.4312744,1.4312744,8.6248633e-07,1.1963532e-06,5.1836366e-07,7.295977e-07,0.5347785,0.0,7.295977e-07,0.052881245
2.3835989e-07,4.800261e-08,9.254044e-09,2.9972023e-07,4.9593557e-10,1.1902099,0.41207537,1.0020777,0.06742827,3.7453572e-07,0.06742829,4.4194004e-10,5.1836366e-07,1.0524675e-07,8.44655e-08,4.323635e-11,1.4930171e-07,1.0101223e-08,2.2333988e-07,8.735234e-11,1.02754374e-10,0.0026249844,9.0161556e-08,2.1545088e-10,2.6946803e-10,2.1095839e-10,0.0,2.3759428e-10,1.1902099,1.1902099,1.0745416e-10,1.0228416e-08,4.0180151e-07,6.795248e-08,0.43730697,2.0359257e-10,6.879925e-08,0.043289438
4.55267e-09,4.605604e-07,4.5879096e-07,0.0,5.323914e-07,1.674398,1.0095832,1.6785759,0.11294915,1.8541002e-07,0.11294911,1.3242761e-06,1.0367273e-06,1.1598098e-06,5.9076792e-09,7.763567e-11,2.793433e-10,4.252388e-07,1.8108674e-10,6.1948724e-10,1.7249727e-06,0.0026249844,2.7490896e-09,5.1836366e-07,1.4435619e-06,5.990163e-11,2.7434652e-10,1.1702699e-06,1.674398,1.674398,7.3433964e-10,4.2966366e-07,1.29283e-07,6.7732907e-07,0.7325311,1.4430603e-06,6.611417e-07,0.07233976
4.3951234e-09,3.586284e-07,3.562264e-07,1.0367273e-06,3.060729e-07,2.1695762,1.7980222,2.4813566,0.16696723,1.0021113e-07,0.16696724,5.856953e-08,1.0367273e-06,8.621923e-07,4.1960604e-07,1.6085643e-06,1.135021e-09,3.1595172e-07,2.6826094e-10,1.1064604e-09,1.08178126e-10,0.0026249844,4.19947e-07,2.0652759e-10,7.083757e-08,1.5355163e-10,1.7575112e-09,1.6684651e-10,2.1695762,2.1695762,2.5044973e-09,3.135968e-07,1.5002318e-07,5.2691126e-07,1.0828667,6.084332e-08,5.278604e-07,0.10681291
3.486944e-09,8.80076e-08,8.589858e-08,0.0,2.5918183e-07,0.95876074,0.3894119,0.8431542,0.056734674,4.649757e-10,0.05673467,8.2320245e-10,2.5918183e-07,1.9391479e-07,2.445539e-08,1.6522266e-11,5.0563274e-09,1.1977622e-07,3.182398e-09,5.1541743e-10,5.079028e-10,0.0031867097,3.3640501e-09,8.1116447e-10,7.7122037e-10,2.7360753e-10,6.943734e-09,4.872245e-10,0.95876074,0.95876074,5.3005117e-10,1.1958393e-07,3.06583e-10,1.3041634e-07,0.36795288,4.92331e-10,1.2917613e-07,0.03652029
1.7923087e-09,3.237837e-08,2.2114053e-08,2.6607103e-10,1.2286097e-10,0.9354099,0.39284524,0.8306978,0.05589644,4.4293463e-10,0.05589644,1.3048777e-08,2.7060387e-10,5.660402e-09,6.928963e-08,2.0716711e-11,1.8754496e-09,4.743677e-08,2.1391724e-09,3.958093e-07,1.0749242e-10,0.0031867097,1.3104813e-07,5.1316954e-11,3.2302452e-08,9.509829e-11,4.2488644e-09,1.0311607e-10,0.9354099,0.9354099,6.653869e-10,4.6198643e-08,2.5918183e-07,1.1087132e-07,0.36251682,3.23275e-08,1.16907884e-07,0.03598532
