pressure_loss_supply_Pa,pressure_loss_return_Pa,pressure_loss_substations_Pa,pressure_loss_total_Pa
46925.434,46925.434,282034.38,375885.25
47112.008,47112.008,282749.34,376973.38
47707.65,47707.65,285029.56,380444.88
47273.35,47273.35,283357.28,377904.0
48266.91,48266.91,287156.84,383690.66
48717.77,48717.77,288874.22,386309.75
670545.4,670545.4,2488159.2,3829250.0
698353.1,698353.1,2590219.2,3986925.5
654624.9,654624.9,2430980.5,3740230.2
450109.47,450109.47,1700467.2,2600686.2
394793.03,394793.03,1502292.5,2291878.5
369834.84,369834.84,1412481.5,2152151.2
255502.39,255502.39,1003066.0,1514070.8
164997.19,164997.19,682789.4,1012783.75
141453.3,141453.3,598579.44,881486.0
126907.9,126907.9,546957.44,800773.25
132751.14,132751.14,566939.9,832442.1
151144.39,151144.39,668871.06,971159.9
125186.68,125186.68,573555.1,823928.5
203190.8,203190.8,863527.3,1269908.9
320916.97,320916.97,1299871.0,1941705.0
91114.68,91114.68,445177.1,627406.44
82404.72,82404.72,412288.28,577097.75
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.095019884,0.095019884,102042.04,102042.23
0.12590133,0.12590133,102042.02,102042.27
291178.0,291178.0,1129352.9,1711708.9
235762.22,235762.22,937151.06,1408675.5
173577.06,173577.06,714805.0,1061959.1
127403.555,127403.555,551675.9,806483.0
131655.33,131655.33,568755.8,832066.5
169564.58,169564.58,708299.3,1047428.5
103511.52,103511.52,468247.44,675270.5
58728.727,58728.727,307955.12,425412.56
55119.598,55119.598,295143.75,405382.94
52518.31,52518.31,285840.0,390876.62
58151.168,58151.168,305322.2,421624.53
133179.33,133179.33,602888.25,869246.9
116946.81,116946.81,543172.75,777066.4
192617.31,192617.31,824835.0,1210069.6
294481.03,294481.03,1203118.1,1792080.2
69449.05,69449.05,363639.1,502537.2
64194.21,64194.21,343771.3,472159.75
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.095019884,0.095019884,102042.04,102042.23
0.12590133,0.12590133,102042.02,102042.27
151377.83,151377.83,637988.9,940744.5
127915.43,127915.43,557207.06,813037.94
96029.164,96029.164,442867.34,634925.7
70443.875,70443.875,352100.62,492988.38
77457.195,77457.195,378489.44,533403.8
107744.484,107744.484,489641.03,705130.0
61032.86,61032.86,319020.9,441086.62
30006.957,30006.957,207163.9,267177.8
28137.045,28137.045,200361.6,256635.69
28361.639,28361.639,201116.16,257839.44
33973.227,33973.227,220637.61,288584.06
124862.234,124862.234,572423.2,822147.6
90627.88,90627.88,443884.72,625140.5
169225.75,169225.75,737272.7,1075724.2
277103.53,277103.53,1138979.5,1693186.5
56821.86,56821.86,316075.44,429719.16
53334.617,53334.617,302878.12,409547.38
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.095019884,0.095019884,102042.04,102042.23
0.12590133,0.12590133,102042.02,102042.27
112824.43,112824.43,503215.12,728864.0
92417.67,92417.67,431858.7,616694.0
71004.26,71004.26,354874.56,496883.06
53380.523,53380.523,292235.56,398996.62
60016.605,60016.605,317015.38,437048.6
85219.69,85219.69,409686.88,580126.25
47767.617,47767.617,272674.12,368209.38
21805.371,21805.371,178864.77,222475.5
21055.441,21055.441,176134.45,218245.34
20464.174,20464.174,173851.88,214780.22
24908.762,24908.762,189277.53,239095.06
112858.67,112858.67,527372.56,753089.9
78141.24,78141.24,396702.6,552985.06
153982.97,153982.97,679808.8,987774.75
268042.16,268042.16,1104576.1,1640660.5
52077.4,52077.4,298141.03,402295.8
50113.707,50113.707,290684.0,390911.4
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.095019884,0.095019884,102042.04,102042.23
0.12590133,0.12590133,102042.02,102042.27
111621.4,111621.4,500740.4,723983.2
89842.195,89842.195,424093.38,603777.75
61301.707,61301.707,320816.38,443419.78
40501.637,40501.637,246408.83,327412.1
44758.562,44758.562,262446.2,351963.3
56048.27,56048.27,303901.75,415998.28
31161.96,31161.96,213240.75,275564.7
12180.7295,12180.7295,144789.34,169150.8
12006.654,12006.654,144073.03,168086.34
12871.016,12871.016,147067.47,172809.5
17335.93,17335.93,162653.05,197324.9
76155.19,76155.19,388971.5,541281.9
55035.715,55035.715,309499.84,419571.28
106354.63,106354.63,501036.72,713746.0
177916.0,177916.0,767724.4,1123556.4
38544.555,38544.555,247141.86,324230.97
37960.57,37960.57,244891.97,320813.12
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
9584.0625,9584.0625,137766.0,156934.12
4311.844,4311.844,118115.02,126738.71
3844.2312,3844.2312,116371.89,124060.35
12408.97,12408.97,148297.36,173115.3
26631.844,26631.844,201313.02,254576.7
10248.863,10248.863,140245.58,160743.31
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
54455.703,54455.703,307084.66,415996.06
39076.74,39076.74,249254.08,327407.56
82008.37,82008.37,409512.75,573529.5
139773.47,139773.47,624845.06,904392.0
28134.275,28134.275,207900.86,264169.4
26758.793,26758.793,202707.4,256225.0
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
2213.013,2213.013,110616.734,115042.76
2039.8511,2039.8511,109944.06,114023.766
2119.8076,2119.8076,110254.26,114493.875
2089.0754,2089.0754,110135.445,114313.59
1939.1351,1939.1351,109555.805,113434.08
1968.6492,1968.6492,109667.58,113604.875
2525.5417,2525.5417,111792.56,116843.65
406105.16,406105.16,1544522.2,2356732.5
267427.5,267427.5,1051937.0,1586792.0
177822.39,177822.39,730526.94,1086171.8
121874.73,121874.73,531767.9,775517.3
114178.84,114178.84,504903.3,733261.0
128405.95,128405.95,556272.4,813084.25
81851.07,81851.07,389592.97,553295.1
42901.066,42901.066,251464.19,337266.3
38541.555,38541.555,235899.9,312983.0
36454.8,36454.8,228457.64,301367.25
44572.676,44572.676,256660.16,345805.5
54260.85,54260.85,305901.28,414423.0
40016.023,40016.023,252525.88,332557.94
89785.81,89785.81,438226.0,617797.6
164446.44,164446.44,716321.3,1045214.2
30501.262,30501.262,216613.98,277616.5
30162.096,30162.096,215312.9,275637.1
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.14015433,0.14015433,102042.02,102042.305
0.14252983,0.14252983,102042.016,102042.3
0.14252983,0.14252983,102042.016,102042.3
0.095019884,0.095019884,102042.04,102042.23
0.12590133,0.12590133,102042.02,102042.27
123667.51,123667.51,537241.94,784576.94
85323.16,85323.16,402775.72,573422.0
56022.1,56022.1,298600.22,410644.44
35977.66,35977.66,228088.73,300044.06
37128.684,37128.684,233016.12,307273.5
45550.73,45550.73,263706.0,354807.47
25088.04,25088.04,190241.72,240417.8
9286.84,9286.84,134108.83,152682.5
8992.104,8992.104,133023.66,151007.86
9720.281,9720.281,135506.42,154946.98
14192.929,14192.929,150976.52,179362.38
28149.45,28149.45,207944.39,264243.28
22834.238,22834.238,187963.2,233631.69
56876.83,56876.83,315066.44,428820.1
106602.44,106602.44,500488.94,713693.8
18290.084,18290.084,170778.14,207358.31
18523.666,18523.666,171637.0,208684.33
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.08314239,0.08314239,102042.04,102042.2
0.12352583,0.12352583,102042.02,102042.27
48400.664,48400.664,272329.72,369131.06
33158.066,33158.066,219239.28,285555.4
20843.223,20843.223,175493.58,217180.03
12718.063,12718.063,146865.84,172301.97
15064.824,15064.824,155757.1,185886.75
25572.973,25572.973,194104.27,245250.22
12286.054,12286.054,145872.17,170444.28
2385.9373,2385.9373,110273.4,115045.27
2610.8848,2610.8848,111034.55,116256.31
3301.2827,3301.2827,113412.28,120014.84
6097.0576,6097.0576,123099.37,135293.48
22340.947,22340.947,186199.33,230881.22
18185.95,18185.95,170530.38,206902.28
46575.344,46575.344,276566.03,369716.72
90210.61,90210.61,439356.97,619778.2
14690.928,14690.928,157293.78,186675.64
14885.803,14885.803,158009.75,187781.36
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.08314239,0.08314239,102042.04,102042.2
0.11164836,0.11164836,102042.03,102042.26
29561.266,29561.266,206746.12,265868.66
18239.49,18239.49,166875.86,203354.84
9870.584,9870.584,136989.03,156730.2
5650.445,5650.445,122109.69,133410.58
8964.656,8964.656,134509.94,152439.25
19535.385,19535.385,173277.62,212348.39
8233.765,8233.765,131928.44,148395.97
521.0629,521.0629,103862.2,104904.33
716.61145,716.61145,104523.59,105956.82
1054.3002,1054.3002,105679.59,107788.195
2733.5444,2733.5444,111494.234,116961.32
15295.327,15295.327,159688.42,190279.08
13209.709,13209.709,151784.61,178204.03
36877.695,36877.695,240198.03,313953.44
70725.63,70725.63,366437.6,507888.88
10264.4,10264.4,140655.8,161184.6
11136.523,11136.523,143910.5,166183.55
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.08314239,0.08314239,102042.04,102042.2
0.11164836,0.11164836,102042.03,102042.26
12637.043,12637.043,146746.77,172020.84
8881.373,8881.373,133775.5,151538.25
5385.709,5385.709,121302.59,132074.02
2918.6829,2918.6829,112561.07,118398.44
6961.186,6961.186,127602.125,141524.5
16931.445,16931.445,164330.4,198193.3
6710.898,6710.898,126701.26,140123.05
209.7706,209.7706,102798.68,103218.22
361.71213,361.71213,103316.34,104039.766
776.28625,776.28625,104750.164,106302.734
2270.2148,2270.2148,109951.75,114492.18
14249.081,14249.081,155705.75,184203.9
11566.277,11566.277,145584.94,168717.5
34002.086,34002.086,229372.64,297376.8
67668.74,67668.74,354918.12,490255.62
8832.635,8832.635,135267.72,152932.98
8945.791,8945.791,135677.73,153569.31
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
1910.8499,1910.8499,109165.19,112986.89
1319.1288,1319.1288,106959.05,109597.305
1227.8671,1227.8671,106618.766,109074.5
5483.2246,5483.2246,122482.73,133449.17
14083.822,14083.822,154542.08,182709.72
5468.3374,5468.3374,122426.91,133363.58
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
12226.967,12226.967,148065.72,172519.66
10006.546,10006.546,139688.97,159702.06
31948.871,31948.871,221625.53,285523.28
64658.066,64658.066,343573.16,472889.28
7726.5415,7726.5415,131088.6,146541.67
7986.359,7986.359,132057.19,148029.9
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.10689736,0.10689736,102042.03,102042.24
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.08314239,0.08314239,102042.04,102042.2
0.11164836,0.11164836,102042.03,102042.26
66826.46,66826.46,340645.97,474298.88
44016.555,44016.555,259385.52,347418.62
27031.805,27031.805,198355.73,252419.34
16201.218,16201.218,159744.7,192147.14
18457.367,18457.367,168194.6,205109.33
29004.316,29004.316,206616.14,264624.78
14406.568,14406.568,153633.84,182446.98
3391.3162,3391.3162,113963.22,120745.85
3442.9695,3442.9695,114085.266,120971.2
3840.475,3840.475,115428.984,123109.94
6587.0815,6587.0815,124974.92,138149.08
13983.811,13983.811,154599.47,182567.1
11237.668,11237.668,144267.8,166743.12
33790.965,33790.965,228496.28,296078.22
70667.266,70667.266,366078.2,507412.72
9878.306,9878.306,139116.56,158873.17
10410.732,10410.732,141105.6,161927.06
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.08314239,0.08314239,102042.04,102042.2
0.11164836,0.11164836,102042.03,102042.26
27875.398,27875.398,200622.31,256373.11
17750.518,17750.518,165149.92,200650.95
9364.587,9364.587,135253.94,153983.11
5128.4644,5128.4644,120317.69,130574.62
8974.263,8974.263,134604.92,152553.45
19221.79,19221.79,172250.2,210693.78
7998.5015,7998.5015,131136.61,147133.61
400.24512,400.24512,103454.38,104254.875
458.33542,458.33542,103635.016,104551.69
707.183,707.183,104478.69,105893.055
2221.883,2221.883,109722.086,114165.85
9055.556,9055.556,136105.1,154216.2
8209.744,8209.744,132895.94,149315.42
29835.123,29835.123,213649.27,273319.5
64629.23,64629.23,343462.84,472721.3
7565.6406,7565.6406,130441.25,145572.53
8037.208,8037.208,132203.86,148278.28
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.071264915,0.071264915,102042.05,102042.19
0.10927285,0.10927285,102042.03,102042.25
12519.106,12519.106,146211.44,171249.66
7637.4487,7637.4487,129283.52,144558.42
3690.401,3690.401,115239.914,122620.72
1879.7473,1879.7473,108859.73,112619.22
6444.129,6444.129,125809.16,138697.4
16093.669,16093.669,161414.47,193601.81
6111.0347,6111.0347,124628.195,136850.27
115.64632,115.64632,102463.55,102694.836
77.53384,77.53384,102325.055,102480.125
89.52299,89.52299,102363.91,102542.95
825.27386,825.27386,104891.94,106542.484
7129.534,7129.534,128827.54,143086.61
6321.483,6321.483,125775.234,138418.2
24411.945,24411.945,193210.9,242034.8
56849.137,56849.137,314167.88,427866.16
5539.0654,5539.0654,122817.68,133895.81
5787.019,5787.019,123756.42,135330.45
0.09977087,0.09977087,102042.03,102042.234
0.09977087,0.09977087,102042.03,102042.234
0.11164836,0.11164836,102042.03,102042.26
0.097395375,0.097395375,102042.04,102042.234
0.11164836,0.11164836,102042.03,102042.26
0.071264915,0.071264915,102042.05,102042.19
0.10927285,0.10927285,102042.03,102042.25
6758.1484,6758.1484,125918.875,139435.17
3780.5608,3780.5608,115626.74,123187.87
1808.3733,1808.3733,108624.484,112241.234
1212.102,1212.102,106524.46,108948.664
6460.33,6460.33,125890.305,138810.97
16687.775,16687.775,163608.64,196984.19
7251.8525,7251.8525,128697.67,143201.38
447.1136,447.1136,103640.08,104534.305
612.5267,612.5267,104205.88,105430.94
875.5155,875.5155,105118.77,106869.805
2021.0323,2021.0323,109135.71,113177.77
10082.212,10082.212,139898.55,160062.97
8996.524,8996.524,135803.17,153796.22
33768.98,33768.98,228257.88,295795.84
71142.17,71142.17,367630.53,509914.88
7190.44,7190.44,129009.266,143390.14
7471.778,7471.778,130062.33,145005.89
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.08314239,0.08314239,102042.04,102042.2
0.11164836,0.11164836,102042.03,102042.26
12893.662,12893.662,148004.12,173791.45
10259.148,10259.148,138980.69,159498.98
6778.9946,6778.9946,126471.01,140029.0
4297.43,4297.43,117634.41,126229.266
8672.143,8672.143,133892.4,151236.69
17822.863,17822.863,167611.62,203257.34
7229.5747,7229.5747,128590.86,143050.02
400.62042,400.62042,103495.27,104296.516
543.1194,543.1194,103977.984,105064.23
1060.7211,1060.7211,105786.04,107907.484
2450.7913,2450.7913,110662.25,115563.836
12584.144,12584.144,149311.11,174479.39
10567.755,10567.755,141727.66,162863.17
35187.89,35187.89,233640.17,304015.94
72202.31,72202.31,371696.84,516101.47
8099.7607,8099.7607,132442.97,148642.48
8239.91,8239.91,132965.77,149445.6
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
2204.7585,2204.7585,110261.33,114670.84
1518.9093,1518.9093,107703.69,110741.51
1326.8741,1326.8741,106989.98,109643.73
5542.9585,5542.9585,122702.73,133788.64
14083.83,14083.83,154542.08,182709.73
5483.2256,5483.2256,122482.73,133449.17
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
9143.27,9143.27,136361.97,154648.5
7915.862,7915.862,131745.88,147577.6
30141.75,30141.75,214712.67,274996.2
65561.95,65561.95,346826.66,477950.56
6485.5933,6485.5933,126362.87,139334.05
6625.366,6625.366,126887.516,140138.25
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.10689736,0.10689736,102042.03,102042.24
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.08314239,0.08314239,102042.04,102042.2
0.11164836,0.11164836,102042.03,102042.26
55029.707,55029.707,298335.5,408394.9
34502.06,34502.06,225309.03,294313.16
21843.588,21843.588,179920.8,223607.97
14540.69,14540.69,153905.44,182986.81
17166.56,17166.56,163663.02,197996.14
28280.129,28280.129,204186.95,260747.22
14238.492,14238.492,153118.03,181595.02
4001.0,4001.0,116131.34,124133.34
5653.768,5653.768,121874.375,133181.9
6496.9663,6496.9663,124776.28,137770.22
9815.799,9815.799,136343.77,155975.36
15440.755,15440.755,159950.73,190832.25
11954.27,11954.27,146885.47,170794.0
38397.44,38397.44,245574.52,322369.4
74948.164,74948.164,381894.53,531790.9
9143.67,9143.67,136326.55,154613.89
9344.761,9344.761,137080.7,155770.22
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.08314239,0.08314239,102042.04,102042.2
0.11164836,0.11164836,102042.03,102042.26
28441.846,28441.846,202815.84,259699.53
20223.867,20223.867,174112.73,214560.47
13293.275,13293.275,149358.83,175945.38
8387.8545,8387.8545,131975.36,148751.06
13152.394,13152.394,149584.84,175889.62
23779.828,23779.828,188491.48,236051.14
12845.409,12845.409,148388.53,174079.34
2825.9028,2825.9028,111985.766,117637.57
2857.4333,2857.4333,112058.57,117773.44
3244.96,3244.96,113391.0,119880.92
5269.247,5269.247,120444.99,130983.484
15976.966,15976.966,162080.34,194034.28
13511.675,13511.675,152813.95,179837.3
44374.723,44374.723,268023.34,356772.78
90902.87,90902.87,441490.88,623296.6
12275.486,12275.486,148113.69,172664.66
12398.882,12398.882,148571.39,173369.16
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.12590133,0.12590133,102042.02,102042.27
0.08314239,0.08314239,102042.04,102042.2
0.11164836,0.11164836,102042.03,102042.26
30350.07,30350.07,210340.98,271041.12
25080.979,25080.979,192071.38,242233.33
19091.969,19091.969,170452.17,208636.11
13153.396,13153.396,149246.7,175553.5
18992.207,18992.207,170965.33,208949.75
33417.965,33417.965,224056.58,290892.5
14928.444,14928.444,156093.12,185950.02
3190.1853,3190.1853,113308.86,119689.23
3141.1194,3141.1194,113085.69,119367.93
3663.9883,3663.9883,114900.39,122228.37
6204.4673,6204.4673,123800.88,136209.81
21828.047,21828.047,184045.62,227701.72
18459.164,18459.164,171398.02,208316.34
52922.04,52922.04,300001.2,405845.25
104850.07,104850.07,493538.84,703239.0
14951.386,14951.386,158164.1,188066.86
14619.178,14619.178,156914.34,186152.7
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.08314239,0.08314239,102042.04,102042.2
0.12352583,0.12352583,102042.02,102042.27
36135.547,36135.547,231332.86,303603.94
27325.844,27325.844,200196.98,254848.67
17516.186,17516.186,164805.36,199837.73
10895.591,10895.591,141121.25,162912.44
15995.719,15995.719,160052.92,192044.36
24586.883,24586.883,191637.12,240810.89
11245.236,11245.236,142737.78,165228.25
1732.2788,1732.2788,108147.54,111612.09
1917.4558,1917.4558,108770.6,112605.516
2445.1487,2445.1487,110600.14,115490.44
4694.535,4694.535,118452.74,127841.81
18332.5,18332.5,170943.92,207608.92
15793.294,15793.294,161396.3,192982.89
45735.918,45735.918,273174.34,364646.2
90589.94,90589.94,440434.3,621614.2
12909.579,12909.579,150512.39,176331.55
12961.33,12961.33,150700.16,176622.81
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.11164836,0.11164836,102042.03,102042.26
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.08314239,0.08314239,102042.04,102042.2
0.11164836,0.11164836,102042.03,102042.26
24649.55,24649.55,189807.22,239106.31
15623.661,15623.661,157949.8,189197.12
8695.6,8695.6,133090.62,150481.83
4826.321,4826.321,119368.77,129021.414
8650.289,8650.289,133551.88,150852.45
18818.451,18818.451,170946.39,208583.3
8092.236,8092.236,131527.64,147712.11
636.87537,636.87537,104293.23,105566.98
739.1453,739.1453,104629.43,106107.72
1127.2325,1127.2325,105969.05,108223.516
2806.894,2806.894,111828.05,117441.836
10365.008,10365.008,140994.45,161724.47
9149.001,9149.001,136409.73,154707.73
31847.38,31847.38,221169.6,284864.34
65956.195,65956.195,348423.28,480335.7
7767.351,7767.351,131190.25,146724.95
7929.5854,7929.5854,131798.11,147657.28
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
2806.122,2806.122,112503.76,118116.0
1820.1982,1820.1982,108827.79,112468.19
1662.1053,1662.1053,108239.42,111563.63
6570.8696,6570.8696,126534.84,139676.58
14734.052,14734.052,156965.69,186433.8
5754.2803,5754.2803,123492.23,135000.78
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
13526.651,13526.651,152859.17,179912.47
11033.06,11033.06,143488.92,165555.05
35491.8,35491.8,234809.61,305793.22
72991.516,72991.516,374688.3,520671.34
9003.258,9003.258,135834.78,153841.3
8841.622,8841.622,135228.6,152911.84
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.0,0.0,102042.07,102042.07
0.12115035,0.12115035,102042.02,102042.266
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.12590133,0.12590133,102042.02,102042.27
0.08314239,0.08314239,102042.04,102042.2
0.12352583,0.12352583,102042.02,102042.27
141357.06,141357.06,608613.4,891327.5
94224.53,94224.53,439425.75,627874.8
60314.73,60314.73,317163.3,437792.78
38633.957,38633.957,239551.9,316819.8
37161.617,37161.617,234536.86,308860.1
45863.957,45863.957,265912.2,357640.1
26088.648,26088.648,194609.66,246786.95
9546.825,9546.825,135538.2,154631.86
9304.454,9304.454,134577.5,153186.4
9573.336,9573.336,135420.45,154567.12
13942.876,13942.876,150583.86,178469.61
20409.635,20409.635,178771.1,219590.36
