thermal_loss_supply_kW,thermal_loss_return_kW,thermal_loss_total_kW
-0.08243725642990603,-0.0773979701179501,-0.15983522654785615
-0.08059783629026739,-0.07567099142950359,-0.15626882771977096
-0.08131546337510799,-0.0763447508683208,-0.1576602142434288
-0.08039789705184557,-0.07548327422640451,-0.15588117127825007
-0.08005812294555636,-0.07516427008615326,-0.15522239303170962
-0.082173372518125,-0.0771502170996868,-0.1593235896178118
-0.08057038515853322,-0.07564521835144493,-0.15621560350997815
-0.08137985735628715,-0.07640520852574782,-0.15778506588203497
-0.08232994704039458,-0.07729722041737015,-0.15962716745776473
-0.08188833104176167,-0.07688259985276821,-0.15877093089452987
-0.08151442577022108,-0.0765315509425175,-0.15804597671273857
-0.08202766776623648,-0.07701341909766217,-0.15904108686389865
-0.08297023394060152,-0.0778983673816305,-0.16086860132223202
-0.08115664075790444,-0.07619627983066388,-0.1573529205885683
-0.0822352593858911,-0.0772089723960383,-0.1594442317819294
-0.0825298248965364,-0.07748553381992267,-0.16001535871645906
-0.08245828421405628,-0.0774183657636977,-0.15987664997775397
-0.08155124673591191,-0.07656676716381108,-0.158118013899723
-0.08028392861210157,-0.07537690857042953,-0.1556608371825311
-0.08217254003413982,-0.07715008650238973,-0.15932262653652957
-0.08132634540423485,-0.07635561198701668,-0.15768195739125151
-0.08138851413993475,-0.0764139809200297,-0.15780249505996446
-0.0812918822128462,-0.07632325521466081,-0.157615137427507
-0.08198001410066239,-0.07696932791399981,-0.1589493420146622
-0.08130456443228795,-0.07633516228637327,-0.15763972671866122
-0.081740755575637,-0.07674469306780046,-0.15848544864343744
-0.08127870182254412,-0.07631088042178812,-0.15758958224433223
-0.0803545932053003,-0.07544325408667243,-0.15579784729197274
-0.08225258056672927,-0.07722523489281008,-0.15947781545953935
-0.08209836362545268,-0.07708044381797784,-0.15917880744343052
-0.08174415747795692,-0.07674788704324095,-0.15849204452119786
-0.08142903059405023,-0.07645202097459053,-0.15788105156864074
-0.08085197908004169,-0.07591023932541,-0.15676221840545168
-0.08015819827114874,-0.07525886297310914,-0.1554170612442579
-0.08327290061622429,-0.07818319213715959,-0.16145609275338388
-0.08081883480900057,-0.07587912086003619,-0.15669795566903677
-0.08308544703113979,-0.07800719586951264,-0.16109264290065245
-0.08010645793367771,-0.07521028504612658,-0.1553167429798043
-0.08254692118443585,-0.07750158516749672,-0.16004850635193257
-0.08125880683375576,-0.07629220143104883,-0.1575510082648046
-0.08102481537097053,-0.07607251171848493,-0.15709732708945545
-0.0818781493705027,-0.07687368923909545,-0.15875183860959813
-0.08186432968871112,-0.07686071422767159,-0.1587250439163827
-0.08129386847493333,-0.07632512007446395,-0.15761898854939727
-0.08144911972931916,-0.07647088224521453,-0.1579200019745337
-0.08034966919953483,-0.07543863103915384,-0.15578830023868867
-0.08328056175223912,-0.07819038501785841,-0.16147094677009755
-0.0811458757470142,-0.07618617278433466,-0.15733204853134886
-0.08044684481672387,-0.07552986720168124,-0.15597671201840513
-0.0804177808364339,-0.07550257963715043,-0.15592036047358432
-0.08162842262884593,-0.07663922600390603,-0.15826764863275194
-0.08132420014765801,-0.07635359785170355,-0.15767779799936155
-0.0828027527323409,-0.07774178008157338,-0.1605445328139143
-0.08116797116511162,-0.07620691771363397,-0.1573748888787456
-0.0823795724486508,-0.07734446492559056,-0.15972403737424135
-0.0813548719020876,-0.07638239492355228,-0.15773726682563988
-0.08071228486124195,-0.0757790833326672,-0.15649136819390913
-0.08036619733382803,-0.07545414896000471,-0.15582034629383273
-0.0808171180635585,-0.07587750904244059,-0.15669462710599907
-0.08135874879754323,-0.07638603485959852,-0.15774478365714176
-0.08137033838430663,-0.07639691608017579,-0.15776725446448242
-0.08092448228242427,-0.07597831107302741,-0.15690279335545168
-0.08058560984069174,-0.0756601507927479,-0.15624576063343965
-0.08184230095789005,-0.07684003191178912,-0.15868233286967917
-0.08070835987398653,-0.07577539824326228,-0.1564837581172488
-0.08058329725824946,-0.07565797955791553,-0.156241276816165
-0.08180282039868221,-0.07680296443746772,-0.15860578483614993
-0.08070495451256306,-0.07577220102034225,-0.1564771555329053
-0.08245700855020571,-0.07741716806774933,-0.15987417661795505
-0.08084761811588585,-0.07590614490601691,-0.15675376302190275
-0.08047557333338544,-0.07555683980833182,-0.15603241314171726
-0.08112439909346986,-0.07616600880159728,-0.15729040789506715
-0.08091838656113302,-0.07597258792542748,-0.1568909744865605
-0.08132817271680665,-0.07635732761402338,-0.15768550033083
-0.08215761754273633,-0.0771360760870743,-0.15929369362981063
-0.08107020516358807,-0.07611512725127823,-0.1571853324148663
-0.08096313429317399,-0.07601460064008841,-0.1569777349332624
-0.08080195803451258,-0.07586327560792777,-0.15666523364244034
-0.08342499825013423,-0.07832599343927109,-0.16175099168940532
-0.08095013183682442,-0.0760023929054411,-0.1569525247422655
-0.08178055222108022,-0.07678205731012527,-0.1585626095312055
-0.0818908777317985,-0.07688563963448655,-0.15877651736628506
-0.08071661334771385,-0.07578314725834931,-0.15649976060606316
-0.08139181045874735,-0.07641707576374013,-0.15780888622248748
-0.08109648329890712,-0.07613979924534164,-0.15723628254424876
-0.08087331007567161,-0.07593026655268688,-0.15680357662835848
-0.0803837573066506,-0.07547063565333671,-0.15585439295998732
-0.08084813080080838,-0.07590662625613236,-0.15675475705694075
-0.08007346460783488,-0.0751793083004951,-0.15525277290832998
-0.08130781427901058,-0.07633821349965395,-0.15764602777866454
-0.08009390814021874,-0.07519850230868168,-0.1552924104489004
-0.08327387170101642,-0.07818410386902605,-0.1614579755700425
-0.0802655094990844,-0.0753596152493086,-0.15562512474839302
-0.0814090722474727,-0.07643328249939094,-0.15784235474686364
-0.07999505506710379,-0.07510569121608258,-0.15510074628318637
-0.08395189116716535,-0.07882068222529036,-0.1627725733924557
-0.08063855724981812,-0.07570986201459003,-0.15634841926440815
-0.0847506713873939,-0.07957064033859029,-0.1643213117259842
-0.08155183252475735,-0.07656667106890751,-0.15811850359366486
-0.08251690659540614,-0.07747275136936091,-0.15998965796476705
-0.08223695766169363,-0.07720991536248117,-0.15944687302417482
-0.0826149412182237,-0.0775647932575908,-0.16017973447581452
-0.07995890630272456,-0.07507111843289022,-0.15503002473561478
-0.08225619989037052,-0.07722798133911848,-0.15948418122948899
-0.08120516592332469,-0.07624183909749795,-0.15744700502082265
-0.08165229254247147,-0.07666163696847109,-0.15831392951094256
-0.08134485617778271,-0.07637299136748434,-0.15771784754526705
-0.08001328252614595,-0.07512280459732494,-0.15513608712347088
-0.08374201551784669,-0.0786242977820069,-0.16236631329985357
-0.08090734935205582,-0.07596286629537566,-0.15687021564743148
-0.08166710801253689,-0.07667619389762817,-0.15834330191016505
-0.08134772554498883,-0.07637632982149424,-0.15772405536648307
-0.08007504827141626,-0.07518142955130493,-0.15525647782272117
-0.08054112160528586,-0.07561901978988242,-0.15616014139516826
-0.08087745547134634,-0.07593479931698394,-0.15681225478833027
-0.08038255084719914,-0.07546950293418385,-0.155852053781383
-0.08229633659108598,-0.07726631651230191,-0.1595626531033879
-0.08051703443899627,-0.07559576677747883,-0.15611280121647508
-0.08183859755065777,-0.07683655485972851,-0.15867515241038627
-0.08016841422168754,-0.07526845451690031,-0.15543686873858786
-0.08317931206511138,-0.07809532379618511,-0.16127463586129648
-0.0806790736655589,-0.07574790203293602,-0.15642697569849492
-0.08163124748375536,-0.07664187820094209,-0.15827312568469745
-0.08152560833994352,-0.07654269580927829,-0.1580683041492218
-0.0817517210852756,-0.07675498835641206,-0.15850670944168765
-0.08039381559627978,-0.07548007917227278,-0.15587389476855257
-0.0810570177412692,-0.07610274585510597,-0.15715976359637518
-0.08104257513268039,-0.0760891859897359,-0.15713176112241628
-0.0803933613898373,-0.07547965272772343,-0.15587301411756072
-0.08190543356180562,-0.07689930579848715,-0.15880473936029277
-0.08109717180176666,-0.07614044566519379,-0.15723761746696047
-0.08128463462878706,-0.07631709457375427,-0.15760172920254134
-0.08128585335937,-0.07631823882398144,-0.15760409218335142
-0.08081214623609202,-0.07587348131867026,-0.15668562755476229
-0.08268771836597513,-0.07763443179015447,-0.1603221501561296
-0.08006477421520715,-0.07517178337193292,-0.15523655758714006
-0.08070313282652844,-0.07577113003472337,-0.15647426286125182
-0.08106581656226576,-0.07611164911427912,-0.1571774656765449
-0.08101247219632494,-0.07606156477842906,-0.157074036974754
-0.08166418703514258,-0.07667345143088765,-0.15833763846603022
-0.08119347857841848,-0.07623150933432093,-0.1574249879127394
-0.08097513832765246,-0.0760265124896852,-0.15700165081733766
-0.08037091617319539,-0.07545857938106684,-0.15582949555426223
-0.08069607256452119,-0.07576386194486508,-0.15645993450938628
-0.08146661399276373,-0.07648730724427436,-0.15795392123703808
-0.08215733225684836,-0.07713580823721058,-0.15929314049405896
-0.08083827748219789,-0.07589737517972307,-0.15673565266192097
-0.08070679503684199,-0.07577392905059162,-0.1564807240874336
-0.08254044764576521,-0.07749550729665526,-0.16003595494242046
-0.08031242062727169,-0.07540365913073405,-0.15571607975800572
-0.08117337135461163,-0.0762119878384191,-0.15738535919303073
-0.0800201668999954,-0.07512926819233642,-0.1551494350923318
-0.08176088346799822,-0.07676423846328785,-0.15852512193128607
-0.08079212754284622,-0.07585468602596818,-0.15664681356881438
-0.08246184672611824,-0.07742236382274967,-0.15988421054886792
-0.08009604206751078,-0.07520114035474516,-0.15529718242225593
-0.0830029591285476,-0.07793040727434651,-0.16093336640289413
-0.08048489615265275,-0.07556623043834691,-0.15605112659099968
-0.08161794162707581,-0.07663003221353733,-0.15824797384061312
-0.0802337783177734,-0.07533045914248032,-0.15556423746025372
-0.08177998351606397,-0.07678217125233357,-0.15856215476839752
-0.08062181529498687,-0.075694782054349,-0.15631659734933587
-0.0807252533596569,-0.07579189871839909,-0.156517152078056
-0.0811734260777271,-0.07621268230042326,-0.15738610837815037
-0.0816803516946776,-0.07668862822048159,-0.1583689799151592
-0.08056490824054721,-0.07564071449300186,-0.15620562273354907
-0.08125623961927272,-0.0762897911259017,-0.15754603074517443
-0.08115367621821701,-0.07619349648421286,-0.15734717270242987
-0.08205092543867816,-0.07703590509152106,-0.15908683053019923
-0.08018067453834844,-0.07527996547089125,-0.1554606400092397
-0.08054563558867667,-0.07562261980126285,-0.1561682553899395
-0.08131154320280705,-0.07634235868607298,-0.15765390188888
-0.0800159974080335,-0.0751259874579958,-0.15514198486602931
-0.08092656060802855,-0.07598090349610352,-0.1569074641041321
-0.08126263850375232,-0.0762964426962598,-0.1575590812000121
-0.08064558533179449,-0.07571709943487409,-0.1563626847666686
-0.08127416620508668,-0.07630726590582432,-0.157581432110911
-0.08073176473749892,-0.07579801216653732,-0.15652977690403624
-0.08244551716015897,-0.07740703220398375,-0.15985254936414273
-0.08337219640887926,-0.0782770793923335,-0.16164927580121274
-0.08195437888348102,-0.07694590881218795,-0.15890028769566897
-0.08088837995511225,-0.0759450561744543,-0.15683343612956654
-0.08236533724564506,-0.07733175231550699,-0.15969708956115203
-0.07998828083300075,-0.07509996472255978,-0.15508824555556053
-0.08327674333117459,-0.078187459729226,-0.1614642030604006
-0.08068407063415088,-0.07575323278883438,-0.15643730342298526
-0.08359823383224803,-0.07848930301212498,-0.162087536844373
-0.08061779060359828,-0.07569100332322776,-0.15630879392682603
-0.08235147269442783,-0.07731808265086243,-0.15966955534529026
-0.08015395804792516,-0.07525488191463381,-0.15540883996255897
-0.0817915565017662,-0.07679238899860688,-0.15858394550037308
-0.08045386288026257,-0.07553645631707265,-0.15599031919733522
-0.08183335128583581,-0.07683162925169719,-0.158664980537533
-0.08009230718301913,-0.07519699920232398,-0.1552893063853431
-0.08131594059948132,-0.07634584313295018,-0.1576617837324315
-0.08106924443373871,-0.0761142252410817,-0.15718346967482041
-0.0824756998169335,-0.07743471690966236,-0.15991041672659587
-0.08006540995527392,-0.0751717459553621,-0.15523715591063603
-0.08251162471506929,-0.07746844604860227,-0.15998007076367154
-0.08094834299505047,-0.07600071339893395,-0.15694905639398443
-0.08079994053532376,-0.07586138141888868,-0.15666132195421245
-0.07989370972623516,-0.075011173131668,-0.15490488285790316
-0.08179395593724602,-0.07679528977731995,-0.15858924571456595
-0.08129348842294057,-0.07632540728706169,-0.15761889571000226
-0.08083200090573711,-0.07589276299055242,-0.15672476389628953
-0.0813153878198353,-0.07634661255671595,-0.15766200037655126
-0.08142342696809865,-0.07644804997420289,-0.15787147694230153
-0.08035889335821049,-0.07544856467052842,-0.1558074580287389
-0.0812076716523606,-0.07624547838289909,-0.1574531500352597
-0.0800320701831833,-0.07514171202059045,-0.15517378220377376
-0.08056011714227379,-0.07563749267933215,-0.15619760982160594
-0.08243703543120527,-0.07739906881816686,-0.1598361042493721
-0.08120697035415345,-0.07624417658909333,-0.15745114694324677
-0.08023047813705514,-0.0753273606465204,-0.15555783878357554
-0.08303090416665937,-0.07795664451068127,-0.16098754867734064
-0.08008438982408557,-0.07519020021376294,-0.1552745900378485
-0.08288440122938115,-0.07781909479138849,-0.16070349602076964
-0.08124020510955751,-0.07627538027085223,-0.15751558538040974
-0.08151172334435369,-0.07652965947504936,-0.15804138281940305
-0.08072389601917948,-0.07579062432894688,-0.15651452034812635
-0.081923200629927,-0.07691598692910426,-0.15883918755903126
-0.08305208402329133,-0.07797587203711494,-0.16102795606040626
-0.08129325198352919,-0.07632454126426187,-0.15761779324779107
-0.08211658576219279,-0.07709755220195039,-0.1592141379641432
-0.0808411588655242,-0.07590072090238949,-0.1567418797679137
-0.07994986438008574,-0.07506389601110985,-0.15501376039119558
-0.08320095819237398,-0.07811696518687307,-0.16131792337924705
-0.0821043259328464,-0.07708734261967547,-0.15919166855252187
-0.0817380023747518,-0.07674340325544442,-0.15848140563019622
-0.0806608945268607,-0.07573275108668091,-0.15639364561354163
-0.08029165832932145,-0.07538607413383115,-0.15567773246315258
-0.0819224562583049,-0.07691723510682752,-0.15883969136513243
-0.07973803086715688,-0.07486627168200168,-0.15460430254915855
-0.08243526534380262,-0.07739805998363554,-0.15983332532743816
-0.08019377212670145,-0.07529353316911998,-0.15548730529582144
-0.08195951647935408,-0.07695138174606996,-0.15891089822542404
-0.08064989617506807,-0.0757211468308707,-0.15637104300593876
-0.08111854831248644,-0.07616115827453158,-0.157279706587018
-0.08275098561104671,-0.0776938325892911,-0.16044481820033782
-0.08063847609012041,-0.07571042466031835,-0.15634890075043878
-0.0819523755299111,-0.07694402788866157,-0.15889640341857267
-0.08037928574104922,-0.0754670741850826,-0.15584635992613183
-0.08278730728354168,-0.07772793453978454,-0.16051524182332622
-0.08082579898091369,-0.07588629970461146,-0.15671209868552516
-0.08028337245816385,-0.07537702244121788,-0.15566039489938172
-0.0806657491844999,-0.07573603101607562,-0.15640178020057552
-0.08153184788728528,-0.07654919991198175,-0.15808104779926702
-0.08262932848569851,-0.07757961028506452,-0.16020893877076303
-0.08045599439511665,-0.07553909495208168,-0.15599508934719833
-0.0806554320791195,-0.07572698339831845,-0.15638241547743795
-0.08127788952259041,-0.0763114055914715,-0.1575892951140619
-0.08221257641175542,-0.07718897845464907,-0.1594015548664045
-0.0811771199718233,-0.0762174366743126,-0.15739455664613589
-0.07994825422607131,-0.07506365101286142,-0.1550119052389327
-0.0822221537623343,-0.07719862197433108,-0.15942077573666538
-0.08163122598205778,-0.07664379814312887,-0.15827502412518665
-0.08154434395775947,-0.07656222435500455,-0.15810656831276404
-0.08221638626842642,-0.07719320685710421,-0.15940959312553063
-0.08251730525457347,-0.0774750868474896,-0.15999239210206306
-0.08056648940305151,-0.07564347556330303,-0.15620996496635453
-0.0805082783007172,-0.07558882144914862,-0.15609709974986583
-0.08127337519531008,-0.07630716711245591,-0.157580542307766
-0.08179723984322165,-0.07679902102154958,-0.15859626086477124
-0.08058705399022692,-0.07566214511469585,-0.15624919910492277
-0.08189303911538146,-0.07688831769653857,-0.15878135681192002
-0.08075071364204903,-0.07581580304958181,-0.15656651669163085
-0.082441943053656,-0.07740367651979554,-0.15984561957345156
-0.08090988491046461,-0.0759658878950624,-0.156875772805527
-0.0828130062919503,-0.07775206300654483,-0.16056506929849512
-0.08069515831723803,-0.0757636428717011,-0.15645880118893912
-0.08051215841208074,-0.07559182662213966,-0.1561039850342204
-0.08030350866782555,-0.07539656426087518,-0.15570007292870075
-0.0808367683708211,-0.075897239139771,-0.1567340075105921
-0.08049387030909484,-0.07557529385837708,-0.1560691641674719
-0.08175354569557655,-0.07675799680229525,-0.1585115424978718
-0.08144566812464654,-0.07646893208464987,-0.15791460020929643
-0.08176699428999323,-0.07677127140749539,-0.15853826569748863
-0.08094668044808147,-0.07600107632856395,-0.1569477567766454
-0.0816282240376007,-0.07664097960920661,-0.1582692036468073
-0.08241992481894758,-0.07738430979996655,-0.15980423461891413
-0.08130971206358888,-0.0763412836173665,-0.15765099568095536
-0.08060461411698519,-0.07567927066654209,-0.15628388478352728
-0.08162139787130927,-0.07663392386891593,-0.15825532174022522
-0.08049810177287503,-0.07557926675724246,-0.1560773685301175
-0.08369862601993976,-0.0785842230303714,-0.16228284905031115
-0.0800203346428049,-0.07513069357946875,-0.15515102822227367
-0.08245817369679784,-0.07741956852328172,-0.15987774222007956
-0.08153075024652444,-0.0765488152667138,-0.15807956551323823
-0.08434424183123934,-0.07919038849906757,-0.1635346303303069
-0.0813005612694937,-0.0763326919819761,-0.15763325325146982
-0.08177721052316805,-0.07678021559229514,-0.1585574261154632
-0.08153680383716456,-0.07655385298998392,-0.15809065682714848
-0.08168911183064377,-0.07669750016840178,-0.15838661199904555
-0.0807742261303054,-0.075838518541211,-0.1566127446715164
-0.08095661291127959,-0.07600976058222822,-0.1569663734935078
-0.08068649779303308,-0.07575615084235986,-0.15644264863539292
-0.08079141963943032,-0.07585466144177043,-0.15664608108120076
-0.0799224937236765,-0.07503883122767921,-0.15496132495135573
-0.0830358153295909,-0.07796191337438843,-0.16099772870397933
-0.08003510588448035,-0.07514456222455522,-0.15517966810903555
-0.08014041896228191,-0.0752434401486918,-0.15538385911097372
-0.0823156609475188,-0.07728576401219792,-0.15960142495971671
-0.07995927555452542,-0.07507336550601797,-0.15503264106054337
-0.08070125681772759,-0.07577000801808251,-0.1564712648358101
-0.08232929638997806,-0.0772985662611987,-0.15962786265117676
-0.08139041726695911,-0.07641705733010867,-0.1578074745970678
-0.08171906208928194,-0.07672562031674492,-0.15844468240602685
-0.08032647609331815,-0.07541812826304942,-0.15574460435636756
-0.08300611297527594,-0.0779340259823942,-0.16094013895767012
-0.07990152579474338,-0.0750191445436545,-0.1549206703383979
-0.08209250388933202,-0.07707624296261603,-0.15916874685194804
-0.0803282033643307,-0.07541974998848715,-0.15574795335281785
-0.08327457552321062,-0.07818608413190038,-0.161460659655111
-0.08121429489512125,-0.07625169691325512,-0.15746599180837637
-0.08200397093452833,-0.0769931198121295,-0.15899709074665783
-0.0803311326984787,-0.0754218639151233,-0.155752996613602
-0.08111020741154798,-0.07615332711064611,-0.1572635345221941
-0.08124472583714507,-0.07627962472380914,-0.1575243505609542
-0.08118009787602576,-0.07621894636589306,-0.1573990442419188
-0.0808523529929421,-0.07591123092388044,-0.15676358391682255
-0.08422903670380515,-0.07908222297937961,-0.16331125968318477
-0.08006797484921527,-0.0751754227318807,-0.15524339758109595
-0.08120504662621321,-0.07624301375896249,-0.1574480603851757
-0.0805058059559325,-0.07558650017687531,-0.1560923061328078
-0.08390137430562843,-0.07877458238643985,-0.16267595669206827
-0.08071466381767295,-0.07578259578360177,-0.15649725960127472
-0.08252609381423318,-0.07748333838253547,-0.16000943219676866
-0.08045354294088153,-0.07553743069128648,-0.15599097363216802
-0.08202403605115186,-0.07701195884959047,-0.15903599490074233
-0.0800528512613341,-0.075161223269765,-0.1552140745310991
-0.08305061428085278,-0.07797580803700935,-0.16102642231786213
-0.08070740352284365,-0.07577577912766292,-0.1564831826505066
-0.08216623601205769,-0.07714546968464564,-0.15931170569670333
-0.08041576484869462,-0.07550196103022885,-0.15591772587892347
-0.08109024768877711,-0.07613522960912643,-0.15722547729790354
-0.08133888648760734,-0.0763680309434998,-0.15770691743110715
-0.08107759053877876,-0.07612270355037166,-0.15720029408915043
-0.08020574377723112,-0.0753041378756762,-0.15550988165290733
-0.08237174203129256,-0.07733776568567757,-0.15970950771697012
-0.08130075391296651,-0.07633222876183214,-0.15763298267479864
-0.08198538752700713,-0.07697502242746632,-0.15896040995447344
-0.08120773469224049,-0.07624489421485524,-0.15745262890709572
-0.08318206725662358,-0.0780985695834415,-0.16128063684006508
-0.07976881560923502,-0.07489391165593268,-0.1546627272651677
-0.08285321227073678,-0.07778981188161876,-0.16064302415235554
-0.08058219512322397,-0.07565822158525408,-0.15624041670847805
-0.08343658343379681,-0.07833819255119484,-0.16177477598499165
-0.07978952969257574,-0.07491399196181305,-0.15470352165438878
-0.08274297969625971,-0.07768697145629586,-0.16042995115255557
-0.08088954450213678,-0.07594743122034732,-0.15683697572248412
-0.08182081664465449,-0.07682180537466032,-0.1586426220193148
-0.08055539890623388,-0.07563370093820665,-0.15618909984444052
-0.08156596513906468,-0.07658252454657129,-0.15814848968563597
-0.08233433126685694,-0.07730394576334054,-0.15963827703019748
-0.08177094902928432,-0.07677433670750536,-0.15854528573678967
-0.08001918154648514,-0.07512961094311547,-0.15514879248960062
-0.08366519304840345,-0.07855283297994071,-0.16221802602834418
-0.08216629363544155,-0.07714552378838886,-0.1593118174238304
-0.08184104359756399,-0.0768394997751798,-0.1586805433727438
-0.08006647075980812,-0.07517337623725359,-0.15523984699706173
-0.08026844468501854,-0.07536300694804633,-0.15563145163306485
-0.08360238876589522,-0.07849320402611577,-0.162095592792011
-0.08137389485986701,-0.07640089985293147,-0.15777479471279848
-0.08355670113602927,-0.07845030849863781,-0.16200700963466708
-0.08165662225404892,-0.0766663489552273,-0.15832297120927621
-0.08245006218112097,-0.07741129946551754,-0.1598613616466385
-0.08057139623108124,-0.0756474442455513,-0.15621884047663254
-0.08082950499242852,-0.07588977923170044,-0.15671928422412895
-0.08182421922413938,-0.07682370358806954,-0.1586479228122089
-0.08048080537411884,-0.0755630272553685,-0.15604383262948734
-0.08075346284956106,-0.07581902400228681,-0.15657248685184788
-0.08208320493202603,-0.0770675122170968,-0.15915071714912282
-0.08114370525362567,-0.0761860634973796,-0.15732976875100527
-0.08216573923151128,-0.07714565420653063,-0.1593113934380419
-0.08245492586668432,-0.0774171723875662,-0.15987209825425053
-0.08081554863902309,-0.07587795628837668,-0.15669350492739975
-0.08153091811342282,-0.07654961879171493,-0.15808053690513774
-0.08170720607273535,-0.07671513607486577,-0.15842234214760112
-0.0812933472588145,-0.07632591878249832,-0.15761926604131282
-0.08018825307385113,-0.07528835135776119,-0.15547660443161232
-0.08331387949526821,-0.07822298643546252,-0.16153686593073074
-0.08257894819151446,-0.07753296309547002,-0.1601119112869845
-0.08096980538192089,-0.07602214692722234,-0.15699195230914323
-0.08114436933696523,-0.07618540130160249,-0.15732977063856773
-0.0814178174755065,-0.07644213823065335,-0.15785995570615985
-0.08040631972067824,-0.07549245604124272,-0.15589877576192096
-0.08190179922799999,-0.076896542453584,-0.158798341681584
-0.08080437806560997,-0.07586618788326616,-0.15667056594887613
-0.08044818003511948,-0.07553175814997395,-0.15597993818509343
-0.08154499656712484,-0.07656154503839324,-0.15810654160551807
-0.0819435949292009,-0.07693578389715389,-0.15887937882635478
-0.08554487431483342,-0.08031697864255688,-0.1658618529573903
-0.08002670085754494,-0.07513667078656626,-0.1551633716441112
-0.08233176234374429,-0.07730088153448304,-0.15963264387822734
-0.07978279884958821,-0.07490767240704752,-0.1546904712566357
-0.08076996091202623,-0.07583515383674544,-0.15660511474877167
-0.0805305974462264,-0.07561041477405796,-0.15614101222028437
-0.0813293600600417,-0.07636037534133394,-0.15768973540137565
-0.08037646943620386,-0.07546570353096246,-0.15584217296716632
-0.08312679914239347,-0.07804799617994726,-0.16117479532234075
-0.08055764066071426,-0.07563580572776207,-0.15619344638847632
-0.08282386996911334,-0.07776357509075418,-0.16058744505986752
-0.08086688348785084,-0.07592615472792934,-0.15679303821578017
-0.08119489942038302,-0.07623412985194944,-0.15742902927233246
-0.08143009733282802,-0.07645495786363568,-0.1578850551964637
-0.08169356978581564,-0.07670168572059949,-0.15839525550641514
-0.08153703046662594,-0.07655471173306103,-0.15809174219968697
-0.08015582845703212,-0.07525790804636873,-0.15541373650340085
-0.08178532558621886,-0.07678783478460494,-0.1585731603708238
-0.0801869140435372,-0.07528709414901906,-0.15547400819255625
-0.08146251107473919,-0.07648410047461941,-0.1579466115493586
-0.08118776046886901,-0.07622614067500365,-0.15741390114387266
-0.08063629029753946,-0.07570837244719271,-0.1563446627447322
-0.08200985861476295,-0.07699864772657031,-0.15900850634133326
-0.08137773051834171,-0.07640450110358865,-0.15778223162193036
-0.08019987741098802,-0.07529926539017551,-0.15549914280116353
-0.0808858947339141,-0.07594336363659303,-0.15682925837050712
-0.08112946776721805,-0.07617205314419506,-0.1573015209114131
-0.08198828178470091,-0.07697838934645843,-0.15896667113115934
-0.08005590179014448,-0.07516408739678199,-0.15521998918692648
-0.08114943008842683,-0.07619015277649924,-0.15733958286492605
-0.08017135040416982,-0.07527184638196556,-0.15544319678613538
-0.08147561308478611,-0.07649640178278702,-0.15797201486757312
-0.08031624175259187,-0.07540788299890078,-0.15572412475149267
-0.08169857416536294,-0.07670573706429965,-0.1584043112296626
-0.08131158197581406,-0.07634239509122996,-0.15765397706704404
-0.08045666362322401,-0.07553972328126418,-0.1559963869044882
-0.0826121901806813,-0.07756351935159277,-0.16017570953227406
-0.08084012987585733,-0.0758997547972058,-0.15673988467306313
-0.0802877392290083,-0.07538112234646106,-0.15566886157546936
-0.08292287053827405,-0.07785521313038526,-0.1607780836686593
-0.07982675801100311,-0.07494831302936386,-0.15477507104036697
-0.08241649600640452,-0.07737978461561694,-0.15979628062202145
-0.07985475455612864,-0.0749745986242338,-0.15482935318036245
-0.08141872978135486,-0.07644299478226374,-0.1578617245636186
-0.08079595889549032,-0.0758582832337119,-0.1566542421292022
-0.08138551557753111,-0.07641181039494603,-0.15779732597247714
-0.07985813967020215,-0.074977776865186,-0.15483591653538814
-0.08169658216646494,-0.0767038668011302,-0.15840044896759514
-0.08158993105540925,-0.0766037334486985,-0.15819366450410777
-0.08155883887489876,-0.07657454140138172,-0.1581333802762805
-0.0808933544889747,-0.07594972669957571,-0.1568430811885504
-0.08122409560812788,-0.07626025526949766,-0.15748435087762552
-0.08183375972537386,-0.07683330935620868,-0.15866706908158254
-0.08147861530588336,-0.07649986602977625,-0.15797848133565962
-0.08128295018011486,-0.07631615701836911,-0.15759910719848397
-0.08103308020502953,-0.07608155534191882,-0.15711463554694835
-0.080233867296921,-0.07533117832450834,-0.15556504562142934
-0.08273179113298593,-0.07767646657183908,-0.160408257704825
-0.08096032241209103,-0.07601324341328952,-0.15697356582538055
-0.08175252209444236,-0.07675638807709637,-0.15850891017153873
-0.07976256791224107,-0.07488804577437042,-0.15465061368661148
-0.0820781992869086,-0.07706216219153983,-0.15914036147844843
-0.08020914369725127,-0.07530733001591305,-0.15551647371316432
-0.08121447448574157,-0.07625122212105644,-0.157465696606798
-0.08114492934829054,-0.07618592708888224,-0.15733085643717276
-0.08171079459301131,-0.07671721066533077,-0.15842800525834208
-0.08095593734698261,-0.07600848493606067,-0.1569644222830433
-0.0805230408008072,-0.07560204395598227,-0.1561250847567895
-0.07991308246421036,-0.07502936194296518,-0.15494244440717553
-0.08299358486419826,-0.07792160589665063,-0.1609151907608489
-0.08063516402389659,-0.07570731500372553,-0.1563424790276221
-0.08228122654654793,-0.07725278186424503,-0.15953400841079296
-0.08035142234253138,-0.07544091359916165,-0.15579233594169303
-0.0824769954474965,-0.07743658676106509,-0.15991358220856158
-0.0813557708037888,-0.076383883410779,-0.1577396542145678
