BUILDING,SURFACE,orientation,intersection,terrain_elevation,Xcoor,Ycoor,Zcoor,Xdir,Ydir,Zdir,AREA_m2,TYPE,phd,srf,poly
B1012,srf939,west,0,1,463228.4861376841,15224876.857651733,3.529753139941022,-0.9951176104940699,0.09869620704248226,0,1.0523322559893131,walls,14,1,1499816.571353615 15122066.617700001 1499817.1967 15122066.617700001 1499817.1967 15122068.617700001 1499816.769714129 15122068.617700001
B1012,srf940,west,0,1,463228.5619271231,15224877.621808814,1.7232824817765504,-0.9951176104940699,0.09869620704248226,0,0.0064680574407087665,walls,14,1,1499815.2325192853 15122068.617700001 1499815.1967 15122068.617700001 1499815.1967 15122068.25655056
B1012,srf941,west,0,1,463228.6797799185,15224878.810075268,3.4329329980537295,-0.9951176104940699,0.09869620704248226,0,0.655611228197813,walls,14,1,1499816.769714129 15122068.617700001 1499817.1967 15122068.617700001 1499817.1967 15122070.617700001 1499816.9680746428 15122070.617700001
B1012,srf942,west,0,1,463228.6966761291,15224878.980433555,1.655909396475181,-0.9951176104940699,0.09869620704248226,0,0.2700012493878603,walls,14,1,1499815.1967 15122070.617700001 1499815.1967 15122068.617700001 1499815.2325192853 15122068.617700001 1499815.430881964 15122070.617700001
B1012,srf943,west,0,1,463228.8619214286,15224880.646541225,3.3418631609529257,-0.9951176104940699,0.09869620704248226,0,0.258890200406313,walls,14,1,1499816.9680746428 15122070.617700001 1499817.1967 15122070.617700001 1499817.1967 15122072.617700001 1499817.1664351567 15122072.617700001
B1012,srf944,west,0,1,463228.8796888661,15224880.825683773,1.5644049537368119,-0.9951176104940699,0.09869620704248226,0,0.6667266068980098,walls,14,1,1499815.1967 15122072.617700001 1499815.1967 15122070.617700001 1499815.430881964 15122070.617700001 1499815.6292446428 15122072.617700001
B1012,srf945,west,0,1,463228.9958651479,15224881.997046558,3.2748919760342687,-0.9951176104940699,0.09869620704248226,0,0.004617656634842403,walls,14,1,1499817.1664351567 15122072.617700001 1499817.1967 15122072.617700001 1499817.1967 15122072.92284988
B1012,srf946,west,0,1,463229.0734321751,15224882.779126408,1.467535337433219,-0.9951176104940699,0.09869620704248226,0,1.0634519644081593,walls,14,1,1499815.1967 15122074.617700001 1499815.1967 15122072.617700001 1499815.6292446428 15122072.617700001 1499815.8276073216 15122074.617700001
B1012,srf947,west,0,1,463229.26739538077,15224884.734786179,1.381308738840744,-0.9951176104940699,0.09869620704248226,0,1.4188718353398144,walls,14,1,1499815.1967 15122074.617700001 1499815.8276073216 15122074.617700001 1499816.0259700003 15122076.617700001 1499815.2872177714 15122076.617700001 1499815.1967 15122075.705050787
B1012,srf948,west,0,1,463229.4864989292,15224886.943926794,1.653607081156224,-0.9951176104940699,0.09869620704248226,0,2.1864758889771454,walls,14,1,1499815.2872177714 15122076.617700001 1499816.0259700003 15122076.617700001 1499816.1596122258 15122077.965153325 1499817.1967 15122077.862288725 1499817.1967 15122078.617700001 1499815.4855804502 15122078.617700001
B1012,srf949,west,0,1,463229.6635985662,15224888.729557397,1.8030746560543776,-0.9951176104940699,0.09869620704248226,0,3.2238764208741486,walls,14,1,1499815.4855804502 15122078.617700001 1499817.1967 15122078.617700001 1499817.1967 15122080.617700001 1499815.683943129 15122080.617700001
B1012,srf950,west,0,1,463229.86070929526,15224890.716952492,1.704521365230903,-0.9951176104940699,0.09869620704248226,0,2.827151063363999,walls,14,1,1499815.683943129 15122080.617700001 1499817.1967 15122080.617700001 1499817.1967 15122082.617700001 1499815.8823058077 15122082.617700001
B1012,srf951,west,0,1,463230.05772728927,15224892.703412572,1.6060144412331283,-0.9951176104940699,0.09869620704248226,0,2.4304257058538496,walls,14,1,1499815.8823058077 15122082.617700001 1499817.1967 15122082.617700001 1499817.1967 15122084.617700001 1499816.0806684864 15122084.617700001
